,normalized_query,product_brand,facetdata,similar_brands_boosted_preprod,similar_brands_other_preprod,similar_brands_boosted_json,bffpreprod_jaccard,similar_brands,bfffacet_jaccard
2277,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2278,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2279,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2280,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2281,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2282,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2283,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2284,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2285,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2286,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2287,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2288,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2289,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2290,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2291,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2292,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2293,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
2294,nike shoes,"['adidas originals', 'adidas originals', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'puma', 'puma', 'puma', 'puma', 'adidas', 'puma', 'adidas', 'adidas', 'puma', 'fila', 'fila', 'puma', 'fila', 'puma', 'fila', 'fila', 'puma', 'adidas', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'adidas', 'puma', 'puma', 'fila', 'fila', 'adidas']","['reebok classics', 'bugatti', 'anta', 'fila', 'giorgio', 'walkway', 'da vinchi', 'j. fontini', 'xtep', 'puma', 'palladium', 'woods', 'franco leone', 'metro', 'mochi', 'gen x', 'soleplay', 'red chief', 'adidas originals', 'woodland', 'k-swiss', 'reebok', 'new balance', 'id', 'furo by red chief', 'san frissco', 'alberto torresi', 'adidas']","['fila', 'adidas', 'puma', 'xtep', 'anta']","['reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']","['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta']",0.09302325581395349,"['adidas', 'fila', 'adidas originals', 'puma', 'adidas kids', 'xtep', 'anta', 'reebok classics', 'palladium', 'red chief', 'bugatti', 'new balance', 'franco leone', 'giorgio', 'mochi', 'metro', 'k-swiss', 'id', 'woodland', 'soleplay', 'san frissco', 'alberto torresi', 'nike']",0.7
